active_account,delinquent_account,ident_monitor_opt,Num_Bk_Accts,income,bk_accts_ssn,cells_ssn,dls_ssn,emails_ssn,hmphones_ssn,addrs_ssn,ssn_ssn,zips_ssn,empl_ssn_6Mo,pday_inq_15days,dti_score,days_from_registration,days_from_login,asset_score,alt_risk_score,seg_id,stability_score,max_bkaccts,auto_inq_1dy,auto_inq_7dy,auto_inq_72hr,cc_inq_72hr,cc_inq_10dy,pl_inq_72hr,pl_inq_90dy,alt_risk_score_2
1,0,0,4,36000,1,1,1,1,2,3,1,2,0,0,7,2534,1,33,503,1,894,1,NaN,NaN,NaN,NaN,0,NaN,NaN,556
1,0,0,8,25000,0,3,0,2,0,2,1,2,0,0,9002,3501,12,61,503,1,897,1,NaN,NaN,NaN,NaN,0,NaN,NaN,563
1,0,0,2,47500,0,0,0,0,0,1,1,1,0,0,9002,569,2,6,517,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,537
1,0,0,2,62400,1,1,0,1,0,1,1,1,0,1,20,3652,59,8,541,1,738,1,NaN,NaN,NaN,NaN,0,NaN,NaN,525
1,1,0,0,52300,0,0,0,0,0,1,1,1,0,0,9002,3100,11,5,512,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,550
1,0,0,0,41300,0,0,0,1,1,3,1,3,0,0,9002,2722,10,27,506,1,897,1,NaN,0,NaN,NaN,1,NaN,NaN,516
1,0,0,1,41500,1,1,2,1,1,0,1,1,3,0,4,416,293,930,541,1,802,3,NaN,NaN,NaN,NaN,0,NaN,NaN,608
1,0,0,1,46000,1,1,0,1,0,2,1,1,0,0,2,2611,7,29,524,8,911,1,NaN,NaN,NaN,NaN,0,NaN,0,560
1,0,0,2,47200,0,0,0,0,0,1,1,1,0,0,9002,3274,1,45,526,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,543
1,1,0,1,30000,0,0,0,0,0,1,1,1,0,0,9002,2467,112,40,524,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,563
1,0,0,7,28000,2,1,3,1,1,3,1,3,2,0,9002,3201,54,64,488,1,876,1,NaN,NaN,NaN,NaN,0,NaN,NaN,552
1,0,0,6,41874,1,1,1,1,1,1,1,1,1,0,9002,2345,14,19,507,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,522
1,0,0,1,50000,0,0,0,0,0,1,1,1,0,0,0,2815,59,20,514,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,555
1,1,0,0,18000,0,0,0,0,0,1,1,1,0,0,9002,2126,239,21,510,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,524
1,0,0,1,42000,0,0,0,0,0,1,1,1,0,0,11,3275,3,34,563,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,579
1,1,0,1,37500,0,0,0,0,0,1,1,1,0,0,9002,467,178,18,521,1,NaN,2,NaN,NaN,NaN,NaN,0,NaN,NaN,541
1,0,0,NaN,36100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,3820,36,9003,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,NaN,38500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,392,13,15,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,7000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,4484,103,15,459,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,32500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,366,45,15,459,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,1,30000,1,1,0,1,0,2,1,2,0,0,9003,294,18,9003,493,1,897,1,NaN,NaN,NaN,NaN,0,NaN,0,495
1,0,0,2,50000,1,1,1,1,2,1,1,1,1,0,9003,4067,60,15,476,1,920,1,NaN,NaN,NaN,NaN,0,NaN,NaN,443
1,0,0,0,18000,0,1,0,1,0,1,1,1,0,0,9003,751,1,15,487,1,937,1,0,0,0,1,1,0,0,466
1,0,0,1,42100,0,0,0,0,0,1,1,1,0,0,9003,900,11,9003,497,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,511
1,0,0,0,32500,0,0,0,0,0,1,1,1,0,0,9003,3587,7,9003,491,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,497
1,0,1,1,33600,1,1,1,1,1,1,1,1,1,0,9003,3713,80,9003,497,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,499
1,0,0,0,35200,0,0,0,0,0,1,1,1,0,0,9003,3478,495,9003,496,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,518
1,0,0,1,36624,0,0,0,0,0,1,1,1,0,0,9003,3321,3,9003,497,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,507
1,1,0,1,28200,1,0,0,0,1,1,1,1,1,0,9003,424,424,9003,516,1,762,1,0,0,0,1,1,0,0,471
1,0,0,1,46000,0,1,0,1,0,1,1,1,0,0,9003,1029,4,15,499,1,937,1,NaN,NaN,NaN,NaN,0,NaN,0,493
1,1,0,2,39300,1,1,1,1,1,2,1,2,1,0,9003,2214,16,9003,505,1,897,3,NaN,NaN,NaN,NaN,0,NaN,NaN,485
1,0,0,1,18000,1,1,0,1,0,1,1,1,1,0,9003,2161,80,9003,495,1,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,491
1,1,0,1,30000,0,0,0,0,0,1,1,1,0,0,9003,2028,161,10,504,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,487
1,1,0,3,50000,2,1,0,1,0,2,1,2,0,0,9003,3264,57,15,482,1,890,2,NaN,NaN,NaN,NaN,0,NaN,NaN,478
1,0,0,NaN,32200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,2010,1980,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3200,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,47000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,252,10,91,549,6,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,29802.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2342,7,100,557,6,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,0,28800,0,1,0,2,1,1,1,1,0,0,12,218,5,32,542,5,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,506
1,0,0,2,47500,1,1,1,1,0,1,1,1,1,0,2,1068,1,36,507,6,951,2,NaN,NaN,NaN,NaN,0,NaN,0,500
1,0,0,0,65000,0,0,0,0,0,1,1,1,0,0,24,3890,1,161,534,5,951,1,NaN,NaN,NaN,NaN,0,NaN,1,548
1,1,1,0,30000,0,1,0,1,0,2,1,2,0,0,4,1332,7,78,521,6,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,517
1,0,1,1,124999.92,0,0,0,0,0,1,1,1,0,0,24,3415,39,231,534,1,NaN,2,NaN,NaN,NaN,NaN,0,NaN,0,533
1,0,0,NaN,61800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,3073,6,173,589,5,NaN,NaN,NaN,NaN,0,0,0,1,0,NaN
1,0,0,NaN,33600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,1980,1,12,504,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,16,52000,6,2,1,2,1,1,1,1,4,2,29,2017,1,26,497,8,675,60,NaN,NaN,NaN,NaN,0,NaN,0,519
1,0,0,3,75000,0,0,0,0,0,1,1,1,0,0,19,3684,1,74,500,5,NaN,1,NaN,NaN,0,1,0,0,0,558
1,0,1,1,40000,0,0,0,0,0,1,1,1,0,0,17,1752,1,20,586,5,NaN,2,NaN,NaN,NaN,NaN,0,NaN,0,592
1,0,0,2,51900,0,0,0,0,0,1,1,1,0,0,19,3176,1421,32,573,8,NaN,2,NaN,NaN,NaN,NaN,0,NaN,NaN,548
1,0,0,8,27180,2,2,1,1,3,3,1,1,3,0,2,2591,45,30,515,5,841,2,NaN,NaN,NaN,NaN,0,NaN,NaN,518
1,0,0,2,100000,0,0,0,0,0,1,1,1,0,0,13,3621,1,20,493,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,524
1,0,0,10,130000,3,2,1,1,2,5,1,1,1,0,17,3194,2,49,525,8,850,1,NaN,NaN,NaN,NaN,0,NaN,0,535
1,0,0,2,22000,0,0,0,0,0,1,1,1,0,0,9002,3899,64,51,515,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,522
1,0,0,2,56000,0,0,0,0,0,1,1,1,0,0,30,3108,8,131,516,7,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,608
1,0,0,1,52000,1,1,1,1,1,1,1,1,1,0,18,4506,1,55,562,5,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,551
1,0,0,2,83000,0,1,0,1,0,1,1,1,0,0,19,2452,280,48,536,5,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,540
1,0,0,9,30000,1,2,1,1,2,5,1,4,0,1,9002,613,1,29,507,8,707,4,0,0,NaN,NaN,0,NaN,NaN,524
1,0,0,0,40100,0,0,0,0,0,1,1,1,0,0,13,2058,87,28,526,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,572
1,1,1,1,75000,0,1,0,1,1,1,1,1,0,0,46,1770,3,106,509,8,937,2,NaN,NaN,NaN,NaN,0,NaN,0,609
1,0,0,0,43680,0,0,0,0,0,1,1,1,0,0,18,2014,1,31,531,5,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,612
1,1,0,0,76400,0,0,0,0,0,0,1,1,0,0,28,4045,31,318,536,5,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,656
1,0,1,0,40440,0,0,0,0,0,1,1,1,0,0,12,1538,26,584,531,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,644
1,0,0,0,42999,0,0,0,0,0,1,1,1,0,0,31,4015,8,531,552,5,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,687
1,1,0,1,40800,0,0,0,0,0,1,1,1,0,0,28,2584,59,48,502,5,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,502
1,0,0,3,29000,1,1,0,1,0,1,1,1,0,0,11,2568,22,34,532,8,911,1,NaN,NaN,NaN,NaN,0,NaN,0,535
1,0,0,NaN,15400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,1329,12,82,520,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,4,50000,2,1,2,3,1,5,1,3,2,0,9002,1060,4,13,533,8,876,2,NaN,NaN,NaN,NaN,0,NaN,NaN,503
1,0,0,2,44000,0,0,0,0,0,1,1,1,0,0,9,3211,1,56,556,6,NaN,2,NaN,NaN,NaN,NaN,0,NaN,NaN,607
1,0,0,3,103400,3,1,1,1,1,2,1,1,5,3,14,4130,74,58,534,8,697,1,NaN,NaN,NaN,NaN,0,NaN,NaN,501
1,0,0,6,45000,2,2,2,3,2,3,1,3,1,0,9002,1343,3,69,476,8,859,2,NaN,0,NaN,NaN,1,NaN,0,497
1,0,0,NaN,42800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3206,12,12,519,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,38400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,2944,1,5,511,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,1,NaN,6840,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,1874,1,45,534,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,0,24000,0,1,0,1,0,2,1,2,0,0,9002,2894,230,14,537,1,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,567
1,0,0,1,36996,0,0,0,0,0,1,1,1,0,0,6,3988,3,12,544,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,510
1,0,1,3,28000,0,0,1,1,1,2,1,1,0,0,0,1423,1,6,520,8,897,7,NaN,NaN,NaN,NaN,0,NaN,0,536
1,0,1,2,24000,2,2,1,1,2,4,1,1,0,0,6,2734,3,18,548,2,724,1,NaN,NaN,NaN,NaN,0,NaN,NaN,537
1,0,0,1,20000,0,0,0,0,0,1,1,1,0,0,9002,3057,145,19,525,1,NaN,2,NaN,NaN,NaN,NaN,0,NaN,NaN,541
1,0,0,2,207700,1,1,0,1,0,1,1,1,1,1,9002,3798,2,21,519,1,738,2,NaN,NaN,NaN,NaN,0,NaN,NaN,516
1,1,0,3,45000,0,0,0,1,1,1,1,2,0,0,9,2495,549,25,508,7,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,506
1,0,0,0,14400,0,0,0,0,0,0,1,1,0,0,9002,1028,11,17,520,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,562
1,0,1,1,37600,0,0,0,0,0,1,1,1,0,0,9002,2154,1,8,534,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,536
1,0,0,1,44400,0,0,0,1,1,2,1,2,0,0,9002,2106,1,54,522,8,897,1,NaN,NaN,NaN,NaN,0,NaN,0,560
1,0,1,9,41600,2,1,1,2,1,1,1,1,0,0,10,1975,5,7,475,1,876,1,NaN,NaN,NaN,NaN,0,NaN,NaN,525
1,0,0,1,55000,1,1,0,1,0,1,1,1,0,0,5,960,3,23,547,1,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,565
1,0,0,2,30000,2,1,1,1,1,1,1,1,2,1,2,1269,5,32,521,1,741,1,NaN,NaN,NaN,NaN,0,NaN,0,509
1,0,0,2,34600,0,0,0,0,0,1,1,1,0,0,0,3655,1357,53,526,1,NaN,2,0,0,NaN,NaN,1,NaN,NaN,550
1,0,0,3,36999.96,0,0,1,1,1,2,1,2,0,0,9002,3763,556,19,498,1,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,534
1,0,0,3,39000,2,1,0,1,1,3,1,2,0,2,9002,84,6,7,507,1,709,2,NaN,NaN,NaN,NaN,0,NaN,0,506
1,0,0,3,17000,2,1,1,1,2,2,1,2,1,0,9002,665,30,21,512,1,724,1,NaN,NaN,NaN,NaN,0,NaN,NaN,484
1,0,0,NaN,35200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,3738,396,9003,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,15000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,579,2,9003,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,14400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2454,40,9003,429,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,35000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2798,161,9003,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,42100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,160,160,9003,436,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,46000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,31,2,9003,419,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,1,NaN,31300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,1669,1659,9003,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,35600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2484,81,9003,436,1,NaN,NaN,0,0,0,1,1,0,0,NaN
1,0,1,1,18700,0,0,0,0,0,1,1,1,0,0,9003,1911,1,15,510,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,496
1,0,0,1,52000,1,1,1,2,2,1,1,1,2,0,9003,848,105,9003,488,1,880,4,NaN,NaN,NaN,NaN,0,NaN,NaN,489
1,0,1,2,48000,1,1,1,1,0,2,1,1,1,0,9003,1323,5,5,479,1,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,461
1,0,0,3,65000,0,1,0,1,0,1,1,1,0,0,9003,2719,5,15,478,1,951,2,NaN,NaN,NaN,NaN,0,NaN,0,465
1,0,0,1,41000,0,1,0,1,0,1,1,1,0,0,9003,3521,79,9003,499,1,897,1,NaN,NaN,NaN,NaN,0,NaN,0,478
1,0,0,5,36800,0,0,0,0,0,1,1,1,0,0,9003,2559,3,15,486,1,NaN,2,NaN,NaN,NaN,NaN,0,NaN,NaN,472
1,0,0,1,38000,0,0,0,0,0,0,1,1,0,0,9003,2164,29,9003,504,1,NaN,2,NaN,NaN,NaN,NaN,0,NaN,NaN,518
1,0,0,3,12700,1,1,2,1,2,1,1,1,2,0,9003,3536,1,10,475,1,785,1,NaN,NaN,NaN,NaN,0,NaN,NaN,501
1,1,0,1,55000,0,0,0,0,0,1,1,1,0,0,9003,4238,18,15,497,1,NaN,1,0,0,0,2,2,0,NaN,512
1,0,0,1,685,1,2,0,1,0,2,1,2,0,0,9003,80,18,9003,491,1,897,1,NaN,NaN,NaN,NaN,0,NaN,0,481
1,0,1,1,42800,0,0,0,0,0,1,1,1,0,0,9003,1918,4,15,500,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,484
1,0,0,2,25000,0,0,0,0,0,1,1,1,0,0,9003,803,11,5,484,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,464
1,1,0,NaN,35900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,308,308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,NaN,71900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3973,13,177,563,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,2,24000,2,1,2,2,1,3,1,1,3,1,8,4061,4,115,567,6,829,1,NaN,NaN,NaN,NaN,0,NaN,NaN,490
1,1,0,4,66996,1,1,1,3,1,1,1,1,2,1,15,3827,8,20,520,6,738,1,NaN,NaN,NaN,NaN,0,NaN,NaN,482
1,0,0,2,50400,2,2,3,2,3,4,1,2,9,0,37,2622,39,70,443,6,841,1,NaN,NaN,NaN,NaN,0,NaN,NaN,493
1,0,0,5,99996,2,1,1,1,1,1,1,1,0,0,12,3024,5,122,556,5,876,1,NaN,NaN,NaN,NaN,0,NaN,0,447
1,1,0,2,55000,2,1,1,1,1,2,1,1,0,0,57,3459,4,92,571,8,890,1,NaN,NaN,NaN,NaN,0,NaN,1,508
1,0,0,10,36000,5,7,4,5,8,3,1,2,5,0,21,2951,2,73,523,6,667,3,NaN,NaN,NaN,NaN,0,NaN,0,551
1,1,0,3,75000,1,2,0,1,2,2,1,2,0,0,20,3708,57,82,550,5,894,1,NaN,NaN,NaN,NaN,0,NaN,NaN,549
1,0,0,3,26400,1,1,0,1,1,1,1,1,0,0,17,2376,35,24,581,6,816,1,NaN,NaN,NaN,NaN,0,NaN,NaN,556
1,1,0,3,60000,3,2,2,2,2,4,1,4,2,2,36,2787,1,40,562,8,677,1,NaN,NaN,NaN,NaN,0,NaN,NaN,467
1,1,1,2,34999,0,0,0,0,0,1,1,1,0,0,1,1686,2,50,538,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,541
1,0,0,1,17780,1,1,2,1,1,5,1,2,0,0,3,153,27,46,567,5,897,2,NaN,NaN,NaN,NaN,0,NaN,0,541
1,0,0,2,60000,2,1,1,1,1,2,1,2,0,1,2,2671,2,75,578,2,868,1,NaN,NaN,NaN,NaN,0,NaN,0,590
1,1,0,2,65000,0,1,0,1,0,1,1,1,0,0,7,234,9,29,547,8,951,1,NaN,NaN,NaN,NaN,0,NaN,0,504
1,0,0,1,40000,0,0,0,0,0,1,1,1,0,0,53,3853,84,118,567,5,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,603
1,0,0,0,35000,0,0,0,0,0,1,1,1,0,0,6,2342,17,109,528,6,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,530
1,0,0,1,39996,0,0,0,0,0,1,1,1,0,0,0,3945,1,180,546,8,951,1,NaN,NaN,NaN,NaN,0,NaN,0,600
1,0,0,0,26000,0,0,0,1,0,1,1,1,0,0,7,842,2,47,529,5,951,1,NaN,NaN,NaN,NaN,0,NaN,0,495
1,0,0,2,39996,0,0,0,0,0,1,1,1,0,0,2,3482,2,29,524,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,585
1,0,0,7,35004,1,3,1,1,1,1,1,2,1,0,5,3879,9,34,602,8,911,4,NaN,NaN,NaN,NaN,0,NaN,0,476
1,0,0,6,40800,1,1,1,1,1,1,1,1,0,0,1,2421,119,29,512,8,951,3,NaN,NaN,NaN,NaN,0,NaN,NaN,514
1,0,0,1,56000,0,0,0,0,0,1,1,1,0,0,4,497,3,35,554,8,NaN,1,NaN,0,NaN,NaN,1,NaN,0,482
1,1,0,NaN,64999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3112,12,58,510,6,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,25000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,651,1,43,517,6,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,36000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,2531,67,28,526,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,NaN
1,0,0,NaN,57900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,286,79,126,566,6,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,50800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3433,5,737,559,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,3,53150,1,1,1,1,1,1,1,1,2,1,13,4537,1,12,586,8,741,1,NaN,NaN,NaN,NaN,0,NaN,0,579
1,0,0,6,54000,5,2,3,2,1,2,1,1,4,2,2,2977,2,81,500,2,667,1,NaN,NaN,NaN,NaN,0,NaN,0,551
1,1,0,2,35000,0,0,0,0,0,1,1,1,0,0,12,2209,1,148,561,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,560
1,0,0,1,52000,0,0,0,0,0,1,1,1,0,0,9002,3936,5,35,597,8,NaN,3,NaN,NaN,NaN,NaN,0,NaN,NaN,567
1,0,0,4,45000,1,0,1,1,1,1,1,1,0,0,1,3975,3,54,523,8,897,1,NaN,NaN,NaN,NaN,0,NaN,NaN,524
1,1,0,2,17000,0,0,0,0,0,1,1,1,0,0,19,4071,12,85,586,2,NaN,2,NaN,NaN,NaN,NaN,0,NaN,NaN,587
1,0,0,3,60000,2,1,1,1,1,1,1,1,2,0,12,3682,1,122,516,6,916,1,NaN,NaN,NaN,NaN,0,NaN,0,565
1,0,0,4,80000,2,1,1,2,1,3,1,2,0,0,16,3974,2,132,498,8,876,1,NaN,NaN,NaN,NaN,0,NaN,NaN,531
1,0,0,4,52000,3,1,1,1,1,1,1,1,1,1,23,3710,1,80,540,8,686,1,NaN,NaN,NaN,NaN,0,NaN,NaN,515
1,0,0,3,48000,2,1,1,1,1,4,1,1,1,0,6,449,26,19,542,8,803,1,NaN,NaN,NaN,NaN,0,NaN,NaN,508
1,0,0,0,80465,0,0,0,0,0,1,1,1,0,0,9002,3425,6,12,529,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,550
1,1,0,3,60000,0,1,1,1,1,2,1,1,0,0,9002,3972,9,53,526,8,911,1,NaN,NaN,NaN,NaN,1,NaN,0,567
1,0,0,1,75000,0,0,0,1,0,1,1,1,0,0,9002,2493,16,24,559,8,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,592
1,0,0,0,48800,0,0,0,1,1,1,1,1,0,0,19,4170,38,29,526,7,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,579
1,0,0,NaN,12600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,569,247,16,515,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,45200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3604,1,39,520,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,5,32000,2,1,0,2,1,2,1,1,0,0,11,2552,1,38,517,7,890,1,NaN,NaN,NaN,NaN,0,NaN,NaN,498
1,0,0,4,33900,1,1,1,3,2,2,1,2,0,0,9002,1028,289,30,528,8,880,1,NaN,NaN,NaN,NaN,0,NaN,NaN,466
1,0,0,10,52000,0,0,0,0,0,1,1,1,0,0,9002,3118,2,15,537,1,NaN,2,NaN,NaN,NaN,NaN,0,NaN,0,529
1,0,0,2,60000,1,2,1,2,2,2,1,2,2,0,20,2593,2,79,538,8,894,2,NaN,NaN,NaN,NaN,0,NaN,NaN,573
1,0,0,1,35000,0,1,0,1,0,1,1,1,0,0,25,4210,12,29,496,2,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,503
1,1,0,3,33000,2,1,1,1,1,1,1,1,2,0,16,3005,36,13,496,7,876,1,NaN,NaN,NaN,NaN,0,NaN,NaN,495
1,0,0,0,41800,0,1,0,1,0,1,1,1,0,1,19,1393,1,7,531,1,812,1,NaN,NaN,NaN,NaN,0,NaN,0,518
1,0,0,0,34300,0,0,0,0,0,0,1,1,0,0,9002,288,63,13,504,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,548
1,0,0,0,13600,0,1,0,1,0,1,1,1,0,0,9002,244,64,11,508,1,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,510
1,1,0,1,39500,0,0,0,0,0,1,1,1,0,0,9002,2170,17,17,516,1,NaN,1,NaN,0,NaN,NaN,1,NaN,NaN,549
1,1,1,5,39000,1,1,1,2,1,1,1,1,1,0,3,1867,9,17,509,1,897,1,NaN,NaN,NaN,NaN,0,NaN,0,459
1,0,0,5,54300,0,0,0,0,0,1,1,1,0,0,1,681,1,46,529,2,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,625
1,0,1,1,46030,1,1,1,1,1,1,1,1,5,1,10,1769,50,3,509,1,726,1,NaN,NaN,NaN,NaN,0,NaN,NaN,486
1,1,0,7,10800,2,3,1,3,2,2,1,2,1,0,5,3387,144,20,492,1,859,9,NaN,NaN,NaN,NaN,0,NaN,NaN,540
1,1,0,1,10500,1,0,1,1,1,1,1,1,1,0,9002,960,85,47,510,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,536
